Ticket ID,Customer Query,Summary,Assigned Department,Action Type,Priority,Sentiment,Timestamp,Resolution_Steps,Complexity_Score,Resolution_Time_Actual
T14519,"I'd like to upgrade to the premium package starting today, please proceed with the necessary account changes now.","I'd like to upgrade to the premium package starting today, please proceed with the necessary account...",Account Management,Resolve at L1,Low,Positive,15-01-2024 03:24,Successfully downgraded plan to Basic tier. Confirmed data retention policy with customer.,4.12,31
T14520,"I'd like to upgrade to the premium package starting today, please proceed with the necessary account changes now.","I'd like to upgrade to the premium package starting today, please proceed with the necessary account...",Account Management,Resolve at L1,Low,Positive,11-06-2024 07:54,Successfully downgraded plan to Basic tier. Confirmed data retention policy with customer.,4.12,32
T14521,I want to cancel my subscription immediately. I've had a terrible experience with your service and customer care.,I want to cancel my subscription immediately. I've had a terrible experience with your service and c...,Account Management,Resolve at L1,High,Negative,30-01-2024 18:47,Successfully downgraded plan to Basic tier. Confirmed data retention policy with customer.,5.62,22
T14522,I need a detailed copy of my invoice for the month of June.,I need a detailed copy of my invoice for the month of June.,Billing,Resolve at L1,Low,Neutral,17-09-2024 03:02,Checked plan details and billing cycle. Explained fee structure. No further action required.,5.5,34
T14523,"I'd like to upgrade to the premium package starting today, please proceed with the necessary account changes now.","I'd like to upgrade to the premium package starting today, please proceed with the necessary account...",Account Management,Follow-Up,Medium,Positive,24-07-2024 13:16,Sent required documentation for plan upgrade. Follow up in 48 hours if forms are not returned.,4.12,69
T14524,"I appreciate the quick resolution on my invoice issue, thank you.","I appreciate the quick resolution on my invoice issue, thank you.",Billing,Escalate,Medium,Positive,04-10-2024 15:40,Urgent: Customer reported double-charge resulting in overdraft. Immediately initiate full refund process and notify finance department.,4.12,149
T14525,"I appreciate the quick resolution on my invoice issue, thank you.","I appreciate the quick resolution on my invoice issue, thank you.",Billing,Resolve at L1,Low,Positive,20-12-2024 16:16,Checked plan details and billing cycle. Explained fee structure. No further action required.,5.5,31
T14526,I need a detailed copy of my invoice for the month of August.,I need a detailed copy of my invoice for the month of August.,Billing,Escalate,Low,Neutral,30-03-2024 21:00,Urgent: Customer reported double-charge resulting in overdraft. Immediately initiate full refund process and notify finance department.,4.12,152
T14527,How can I change the primary contact name on my business account? I need to update it urgently.,How can I change the primary contact name on my business account? I need to update it urgently.,Account Management,Resolve at L1,Low,Neutral,06-04-2024 21:33,Completed name change on account profile. Sent confirmation email.,4.12,15
T14528,The mobile app crashes every time I try to open the settings menu. This makes the app completely unusable.,The mobile app crashes every time I try to open the settings menu. This makes the app completely unu...,App Support,Follow-Up,Low,Negative,27-09-2024 08:30,Cannot replicate user reported issue. Requested screen recording from customer.,5.62,79
T14529,I am frustrated I can't find clear pricing information on your website. This is poor transparency.,I am frustrated I can't find clear pricing information on your website. This is poor transparency.,General Queries,Follow-Up,Low,Negative,15-02-2024 03:54,Forwarded pre-sales inquiry to a sales representative. Set internal follow-up to ensure contact.,5.62,69
T14530,Do you offer services in the San Francisco region or only nationally? I am checking availability.,Do you offer services in the San Francisco region or only nationally? I am checking availability.,General Queries,Resolve at L1,Low,Neutral,06-09-2024 17:01,Answered question about operating hours. Closed ticket.,4.12,23
T14531,"I appreciate the quick resolution on my invoice issue, thank you.","I appreciate the quick resolution on my invoice issue, thank you.",Billing,Escalate,High,Positive,20-02-2024 19:45,Urgent: Customer reported double-charge resulting in overdraft. Immediately initiate full refund process and notify finance department.,4.12,140
T14532,What are your general customer support operating hours? I need to know when I can call.,What are your general customer support operating hours? I need to know when I can call.,General Queries,Resolve at L1,Low,Neutral,10-11-2024 20:51,Answered question about operating hours. Closed ticket.,4.12,14
T14533,The technical issue I reported yesterday has been completely fixed! Thank you for the excellent support and quick response.,The technical issue I reported yesterday has been completely fixed! Thank you for the excellent supp...,Technical Support,Escalate,High,Positive,04-10-2024 09:48,Escalate to Development: Confirmed system bug is affecting multiple customers. Requires code fix ASAP.,4.12,135
T14534,"I appreciate the quick resolution on my invoice issue, thank you.","I appreciate the quick resolution on my invoice issue, thank you.",Billing,Resolve at L1,High,Positive,04-11-2024 13:05,Checked plan details and billing cycle. Explained fee structure. No further action required.,5.5,16
T14535,What are your general customer support operating hours? I need to know when I can call.,What are your general customer support operating hours? I need to know when I can call.,General Queries,Escalate,Low,Neutral,28-02-2024 19:49,Customer is a high-value lead demanding immediate quote. Assign to VP of Sales.,4.12,143
T14536,Do you offer services in the London region or only nationally? I am checking availability.,Do you offer services in the London region or only nationally? I am checking availability.,General Queries,Resolve at L1,Low,Neutral,30-10-2024 18:45,Provided link to pricing page. Confirmed service availability in their city.,4.12,24
T14537,"I am constantly getting a 'server connection failed' error. Your product is unusable, please fix this permanently.","I am constantly getting a 'server connection failed' error. Your product is unusable, please fix thi...",Technical Support,Escalate,Medium,Negative,13-03-2024 13:54,Escalate to Development: Confirmed system bug is affecting multiple customers. Requires code fix ASAP.,5.62,157
